startDate,endDate,value,unit,sourceName,creationDate,value_m
2025-01-11 06:28:50-06:00,2025-01-11 06:29:20 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:29:25 -0600,25.0
2025-01-11 06:29:26-06:00,2025-01-11 06:29:51 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:29:59 -0600,25.0
2025-01-11 06:30:44-06:00,2025-01-11 06:31:20 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:31:27 -0600,25.0
2025-01-11 06:31:22-06:00,2025-01-11 06:31:58 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:32:04 -0600,25.0
2025-01-11 06:32:01-06:00,2025-01-11 06:32:38 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:32:43 -0600,25.0
2025-01-11 06:32:41-06:00,2025-01-11 06:33:14 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:33:20 -0600,25.0
2025-01-11 06:33:17-06:00,2025-01-11 06:33:53 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:33:59 -0600,25.0
2025-01-11 06:33:54-06:00,2025-01-11 06:34:32 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:34:38 -0600,25.0
2025-01-11 06:34:37-06:00,2025-01-11 06:35:14 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:35:19 -0600,25.0
2025-01-11 06:35:21-06:00,2025-01-11 06:35:53 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:35:58 -0600,25.0
2025-01-11 06:36:40-06:00,2025-01-11 06:37:09 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:37:14 -0600,25.0
2025-01-11 06:37:09-06:00,2025-01-11 06:37:45 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:37:50 -0600,25.0
2025-01-11 06:37:47-06:00,2025-01-11 06:38:21 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:38:26 -0600,25.0
2025-01-11 06:38:23-06:00,2025-01-11 06:38:57 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:39:02 -0600,25.0
2025-01-11 06:39:00-06:00,2025-01-11 06:39:32 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:39:38 -0600,25.0
2025-01-11 06:39:32-06:00,2025-01-11 06:40:08 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:40:14 -0600,25.0
2025-01-11 06:40:10-06:00,2025-01-11 06:40:43 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:40:49 -0600,25.0
2025-01-11 06:40:45-06:00,2025-01-11 06:41:15 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:41:23 -0600,25.0
2025-01-11 06:42:11-06:00,2025-01-11 06:42:41 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:42:46 -0600,25.0
2025-01-11 06:43:23-06:00,2025-01-11 06:43:55 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:44:01 -0600,25.0
2025-01-11 06:44:01-06:00,2025-01-11 06:44:33 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:44:39 -0600,25.0
2025-01-11 06:44:42-06:00,2025-01-11 06:45:11 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:45:17 -0600,25.0
2025-01-11 06:45:12-06:00,2025-01-11 06:45:50 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:45:55 -0600,25.0
2025-01-11 06:45:58-06:00,2025-01-11 06:46:29 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:46:34 -0600,25.0
2025-01-11 06:46:39-06:00,2025-01-11 06:47:08 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:47:13 -0600,25.0
2025-01-11 06:47:22-06:00,2025-01-11 06:47:47 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:47:52 -0600,25.0
2025-01-11 06:47:56-06:00,2025-01-11 06:48:29 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:48:37 -0600,25.0
2025-01-11 06:52:23-06:00,2025-01-11 06:52:38 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:52:43 -0600,25.0
2025-01-11 06:52:45-06:00,2025-01-11 06:53:05 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:53:11 -0600,25.0
2025-01-11 06:53:11-06:00,2025-01-11 06:53:34 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:53:39 -0600,25.0
2025-01-11 06:53:41-06:00,2025-01-11 06:54:03 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:54:09 -0600,25.0
2025-01-11 06:54:05-06:00,2025-01-11 06:54:32 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:54:38 -0600,25.0
2025-01-11 06:54:37-06:00,2025-01-11 06:55:00 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:55:06 -0600,25.0
2025-01-11 06:55:06-06:00,2025-01-11 06:55:27 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:55:32 -0600,25.0
2025-01-11 06:55:31-06:00,2025-01-11 06:55:57 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:56:06 -0600,25.0
2025-01-11 06:57:46-06:00,2025-01-11 06:58:16 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:58:23 -0600,25.0
2025-01-11 06:58:18-06:00,2025-01-11 06:58:55 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:59:00 -0600,25.0
2025-01-11 06:58:59-06:00,2025-01-11 06:59:36 -0600,25,m,Luis’s Apple Watch,2025-01-11 06:59:41 -0600,25.0
2025-01-11 06:59:40-06:00,2025-01-11 07:00:14 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:00:19 -0600,25.0
2025-01-11 07:00:14-06:00,2025-01-11 07:00:52 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:00:58 -0600,25.0
2025-01-11 07:00:53-06:00,2025-01-11 07:01:32 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:01:37 -0600,25.0
2025-01-11 07:01:34-06:00,2025-01-11 07:02:09 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:02:15 -0600,25.0
2025-01-11 07:02:13-06:00,2025-01-11 07:02:48 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:02:53 -0600,25.0
2025-01-11 07:04:51-06:00,2025-01-11 07:05:15 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:05:23 -0600,25.0
2025-01-11 07:05:18-06:00,2025-01-11 07:05:47 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:05:53 -0600,25.0
2025-01-11 07:05:47-06:00,2025-01-11 07:06:19 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:06:24 -0600,25.0
2025-01-11 07:06:19-06:00,2025-01-11 07:06:50 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:06:55 -0600,25.0
2025-01-11 07:06:53-06:00,2025-01-11 07:07:24 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:07:29 -0600,25.0
2025-01-11 07:07:34-06:00,2025-01-11 07:08:04 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:08:10 -0600,25.0
2025-01-11 07:08:12-06:00,2025-01-11 07:08:43 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:08:49 -0600,25.0
2025-01-11 07:08:49-06:00,2025-01-11 07:09:24 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:09:32 -0600,25.0
2025-01-11 07:09:28-06:00,2025-01-11 07:10:03 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:10:08 -0600,25.0
2025-01-11 07:10:06-06:00,2025-01-11 07:10:39 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:10:45 -0600,25.0
2025-01-11 07:10:40-06:00,2025-01-11 07:11:13 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:11:19 -0600,25.0
2025-01-11 07:11:17-06:00,2025-01-11 07:11:45 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:11:52 -0600,25.0
2025-01-11 07:11:48-06:00,2025-01-11 07:12:14 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:12:19 -0600,25.0
2025-01-11 07:12:19-06:00,2025-01-11 07:12:44 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:12:49 -0600,25.0
2025-01-11 07:12:46-06:00,2025-01-11 07:13:12 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:13:17 -0600,25.0
2025-01-11 07:13:15-06:00,2025-01-11 07:13:44 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:13:50 -0600,25.0
2025-01-11 07:18:05-06:00,2025-01-11 07:18:26 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:18:31 -0600,25.0
2025-01-11 07:18:31-06:00,2025-01-11 07:18:55 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:19:00 -0600,25.0
2025-01-11 07:18:58-06:00,2025-01-11 07:19:25 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:19:30 -0600,25.0
2025-01-11 07:19:29-06:00,2025-01-11 07:19:54 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:20:00 -0600,25.0
2025-01-11 07:20:00-06:00,2025-01-11 07:20:23 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:20:28 -0600,25.0
2025-01-11 07:20:28-06:00,2025-01-11 07:20:52 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:20:57 -0600,25.0
2025-01-11 07:20:56-06:00,2025-01-11 07:21:25 -0600,25,m,Luis’s Apple Watch,2025-01-11 07:21:32 -0600,25.0
2025-01-12 06:18:20-06:00,2025-01-12 06:18:39 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:18:47 -0600,25.0
2025-01-12 06:18:43-06:00,2025-01-12 06:19:12 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:19:18 -0600,25.0
2025-01-12 06:19:15-06:00,2025-01-12 06:19:46 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:19:53 -0600,25.0
2025-01-12 06:19:50-06:00,2025-01-12 06:20:21 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:20:27 -0600,25.0
2025-01-12 06:20:25-06:00,2025-01-12 06:20:56 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:21:03 -0600,25.0
2025-01-12 06:21:02-06:00,2025-01-12 06:21:32 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:21:38 -0600,25.0
2025-01-12 06:21:33-06:00,2025-01-12 06:22:07 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:22:14 -0600,25.0
2025-01-12 06:22:12-06:00,2025-01-12 06:22:43 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:22:49 -0600,25.0
2025-01-12 06:22:46-06:00,2025-01-12 06:23:18 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:23:25 -0600,25.0
2025-01-12 06:23:23-06:00,2025-01-12 06:23:55 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:24:02 -0600,25.0
2025-01-12 06:24:00-06:00,2025-01-12 06:24:32 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:24:39 -0600,25.0
2025-01-12 06:24:35-06:00,2025-01-12 06:25:07 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:25:15 -0600,25.0
2025-01-12 06:25:11-06:00,2025-01-12 06:25:45 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:25:51 -0600,25.0
2025-01-12 06:25:51-06:00,2025-01-12 06:26:21 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:26:26 -0600,25.0
2025-01-12 06:26:27-06:00,2025-01-12 06:26:55 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:27:03 -0600,25.0
2025-01-12 06:27:02-06:00,2025-01-12 06:27:31 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:27:39 -0600,25.0
2025-01-12 06:27:37-06:00,2025-01-12 06:28:05 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:28:12 -0600,25.0
2025-01-12 06:28:08-06:00,2025-01-12 06:28:41 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:28:48 -0600,25.0
2025-01-12 06:31:04-06:00,2025-01-12 06:31:35 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:31:40 -0600,25.0
2025-01-12 06:31:35-06:00,2025-01-12 06:32:10 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:32:16 -0600,25.0
2025-01-12 06:32:11-06:00,2025-01-12 06:32:44 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:32:51 -0600,25.0
2025-01-12 06:32:44-06:00,2025-01-12 06:33:19 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:33:24 -0600,25.0
2025-01-12 06:33:43-06:00,2025-01-12 06:34:22 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:34:28 -0600,25.0
2025-01-12 06:34:23-06:00,2025-01-12 06:35:00 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:35:06 -0600,25.0
2025-01-12 06:35:02-06:00,2025-01-12 06:35:38 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:35:45 -0600,25.0
2025-01-12 06:35:41-06:00,2025-01-12 06:36:14 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:36:24 -0600,25.0
2025-01-12 06:37:33-06:00,2025-01-12 06:38:28 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:38:33 -0600,25.0
2025-01-12 06:38:28-06:00,2025-01-12 06:39:01 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:39:06 -0600,25.0
2025-01-12 06:39:01-06:00,2025-01-12 06:39:29 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:39:35 -0600,25.0
2025-01-12 06:39:42-06:00,2025-01-12 06:40:10 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:40:15 -0600,25.0
2025-01-12 06:40:10-06:00,2025-01-12 06:40:48 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:40:53 -0600,25.0
2025-01-12 06:40:48-06:00,2025-01-12 06:41:21 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:41:27 -0600,25.0
2025-01-12 06:41:21-06:00,2025-01-12 06:41:57 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:42:02 -0600,25.0
2025-01-12 06:41:57-06:00,2025-01-12 06:42:36 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:42:41 -0600,25.0
2025-01-12 06:42:36-06:00,2025-01-12 06:43:08 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:43:13 -0600,25.0
2025-01-12 06:43:08-06:00,2025-01-12 06:43:49 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:43:55 -0600,25.0
2025-01-12 06:46:20-06:00,2025-01-12 06:46:40 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:46:45 -0600,25.0
2025-01-12 06:46:40-06:00,2025-01-12 06:47:06 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:47:13 -0600,25.0
2025-01-12 06:47:08-06:00,2025-01-12 06:47:33 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:47:40 -0600,25.0
2025-01-12 06:48:27-06:00,2025-01-12 06:48:47 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:48:52 -0600,25.0
2025-01-12 06:48:48-06:00,2025-01-12 06:49:05 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:49:17 -0600,25.0
2025-01-12 06:49:20-06:00,2025-01-12 06:49:48 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:49:53 -0600,25.0
2025-01-12 06:50:33-06:00,2025-01-12 06:50:59 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:51:04 -0600,25.0
2025-01-12 06:51:00-06:00,2025-01-12 06:51:26 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:51:32 -0600,25.0
2025-01-12 06:51:30-06:00,2025-01-12 06:51:51 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:51:59 -0600,25.0
2025-01-12 06:52:41-06:00,2025-01-12 06:53:07 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:53:13 -0600,25.0
2025-01-12 06:53:09-06:00,2025-01-12 06:53:36 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:53:41 -0600,25.0
2025-01-12 06:53:39-06:00,2025-01-12 06:54:07 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:54:18 -0600,25.0
2025-01-12 06:54:56-06:00,2025-01-12 06:55:15 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:55:21 -0600,25.0
2025-01-12 06:55:19-06:00,2025-01-12 06:55:46 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:55:52 -0600,25.0
2025-01-12 06:55:54-06:00,2025-01-12 06:56:19 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:56:28 -0600,25.0
2025-01-12 06:57:05-06:00,2025-01-12 06:57:29 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:57:35 -0600,25.0
2025-01-12 06:57:32-06:00,2025-01-12 06:57:56 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:58:03 -0600,25.0
2025-01-12 06:57:59-06:00,2025-01-12 06:58:26 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:58:33 -0600,25.0
2025-01-12 06:59:19-06:00,2025-01-12 06:59:46 -0600,25,m,Luis’s Apple Watch,2025-01-12 06:59:52 -0600,25.0
2025-01-12 06:59:46-06:00,2025-01-12 07:00:17 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:00:23 -0600,25.0
2025-01-12 07:00:21-06:00,2025-01-12 07:00:47 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:00:55 -0600,25.0
2025-01-12 07:01:35-06:00,2025-01-12 07:01:58 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:02:04 -0600,25.0
2025-01-12 07:02:06-06:00,2025-01-12 07:02:30 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:02:36 -0600,25.0
2025-01-12 07:02:38-06:00,2025-01-12 07:03:06 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:03:18 -0600,25.0
2025-01-12 07:04:28-06:00,2025-01-12 07:04:56 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:05:01 -0600,25.0
2025-01-12 07:04:57-06:00,2025-01-12 07:05:30 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:05:36 -0600,25.0
2025-01-12 07:05:33-06:00,2025-01-12 07:06:05 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:06:11 -0600,25.0
2025-01-12 07:06:08-06:00,2025-01-12 07:06:41 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:06:47 -0600,25.0
2025-01-12 07:06:42-06:00,2025-01-12 07:07:17 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:07:23 -0600,25.0
2025-01-12 07:07:22-06:00,2025-01-12 07:07:51 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:07:56 -0600,25.0
2025-01-12 07:07:55-06:00,2025-01-12 07:08:26 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:08:32 -0600,25.0
2025-01-12 07:08:29-06:00,2025-01-12 07:09:02 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:09:07 -0600,25.0
2025-01-12 07:09:05-06:00,2025-01-12 07:09:37 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:09:43 -0600,25.0
2025-01-12 07:09:38-06:00,2025-01-12 07:10:13 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:10:20 -0600,25.0
2025-01-12 07:10:18-06:00,2025-01-12 07:10:47 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:10:55 -0600,25.0
2025-01-12 07:10:52-06:00,2025-01-12 07:11:26 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:11:32 -0600,25.0
2025-01-12 07:13:14-06:00,2025-01-12 07:13:38 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:13:43 -0600,25.0
2025-01-12 07:13:40-06:00,2025-01-12 07:14:05 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:14:12 -0600,25.0
2025-01-12 07:14:10-06:00,2025-01-12 07:14:35 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:14:41 -0600,25.0
2025-01-12 07:14:48-06:00,2025-01-12 07:15:17 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:15:22 -0600,25.0
2025-01-12 07:15:18-06:00,2025-01-12 07:15:45 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:15:50 -0600,25.0
2025-01-12 07:15:53-06:00,2025-01-12 07:16:15 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:16:20 -0600,25.0
2025-01-12 07:16:20-06:00,2025-01-12 07:16:45 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:16:51 -0600,25.0
2025-01-12 07:16:50-06:00,2025-01-12 07:17:13 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:17:19 -0600,25.0
2025-01-12 07:17:25-06:00,2025-01-12 07:17:45 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:17:51 -0600,25.0
2025-01-12 07:17:51-06:00,2025-01-12 07:18:21 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:18:28 -0600,25.0
2025-01-12 07:18:30-06:00,2025-01-12 07:18:54 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:18:59 -0600,25.0
2025-01-12 07:18:59-06:00,2025-01-12 07:19:23 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:19:33 -0600,25.0
2025-01-12 07:22:52-06:00,2025-01-12 07:23:14 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:23:21 -0600,25.0
2025-01-12 07:23:17-06:00,2025-01-12 07:23:45 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:23:51 -0600,25.0
2025-01-12 07:23:47-06:00,2025-01-12 07:24:18 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:24:24 -0600,25.0
2025-01-12 07:24:24-06:00,2025-01-12 07:24:50 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:24:59 -0600,25.0
2025-01-12 07:24:58-06:00,2025-01-12 07:25:33 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:25:39 -0600,25.0
2025-01-12 07:25:36-06:00,2025-01-12 07:26:04 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:26:12 -0600,25.0
2025-01-12 07:26:09-06:00,2025-01-12 07:26:34 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:26:45 -0600,25.0
2025-01-12 07:26:42-06:00,2025-01-12 07:27:12 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:27:17 -0600,25.0
2025-01-12 07:27:15-06:00,2025-01-12 07:27:50 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:27:56 -0600,25.0
2025-01-12 07:27:52-06:00,2025-01-12 07:28:21 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:28:26 -0600,25.0
2025-01-12 07:28:22-06:00,2025-01-12 07:28:55 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:29:02 -0600,25.0
2025-01-12 07:28:59-06:00,2025-01-12 07:29:31 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:29:36 -0600,25.0
2025-01-12 07:31:32-06:00,2025-01-12 07:31:55 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:32:03 -0600,25.0
2025-01-12 07:34:07-06:00,2025-01-12 07:34:28 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:34:35 -0600,25.0
2025-01-12 07:34:32-06:00,2025-01-12 07:35:02 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:35:09 -0600,25.0
2025-01-12 07:35:10-06:00,2025-01-12 07:35:36 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:35:43 -0600,25.0
2025-01-12 07:35:37-06:00,2025-01-12 07:36:14 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:36:20 -0600,25.0
2025-01-12 07:56:57-06:00,2025-01-12 07:57:11 -0600,25,m,Luis’s Apple Watch,2025-01-12 07:57:26 -0600,25.0
2025-01-18 06:16:02-06:00,2025-01-18 06:16:30 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:16:35 -0600,25.0
2025-01-18 06:16:36-06:00,2025-01-18 06:16:59 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:17:05 -0600,25.0
2025-01-18 06:17:05-06:00,2025-01-18 06:17:30 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:17:36 -0600,25.0
2025-01-18 06:17:33-06:00,2025-01-18 06:18:00 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:18:08 -0600,25.0
2025-01-18 06:18:06-06:00,2025-01-18 06:18:33 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:18:40 -0600,25.0
2025-01-18 06:18:38-06:00,2025-01-18 06:19:06 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:19:12 -0600,25.0
2025-01-18 06:19:12-06:00,2025-01-18 06:19:38 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:19:45 -0600,25.0
2025-01-18 06:19:43-06:00,2025-01-18 06:20:10 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:20:20 -0600,25.0
2025-01-18 06:21:01-06:00,2025-01-18 06:21:28 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:21:35 -0600,25.0
2025-01-18 06:21:34-06:00,2025-01-18 06:22:03 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:22:08 -0600,25.0
2025-01-18 06:22:03-06:00,2025-01-18 06:22:35 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:22:41 -0600,25.0
2025-01-18 06:22:39-06:00,2025-01-18 06:23:06 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:23:21 -0600,25.0
2025-01-18 06:23:35-06:00,2025-01-18 06:24:09 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:24:14 -0600,25.0
2025-01-18 06:24:10-06:00,2025-01-18 06:24:45 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:24:51 -0600,25.0
2025-01-18 06:24:48-06:00,2025-01-18 06:25:21 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:25:27 -0600,25.0
2025-01-18 06:25:23-06:00,2025-01-18 06:25:55 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:26:04 -0600,25.0
2025-01-18 06:27:14-06:00,2025-01-18 06:27:39 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:27:45 -0600,25.0
2025-01-18 06:27:41-06:00,2025-01-18 06:28:11 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:28:19 -0600,25.0
2025-01-18 06:28:16-06:00,2025-01-18 06:28:45 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:28:51 -0600,25.0
2025-01-18 06:28:48-06:00,2025-01-18 06:29:12 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:29:21 -0600,25.0
2025-01-18 06:31:43-06:00,2025-01-18 06:32:06 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:32:12 -0600,25.0
2025-01-18 06:32:07-06:00,2025-01-18 06:32:31 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:32:39 -0600,25.0
2025-01-18 06:33:13-06:00,2025-01-18 06:33:28 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:33:34 -0600,25.0
2025-01-18 06:33:33-06:00,2025-01-18 06:34:03 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:34:15 -0600,25.0
2025-01-18 06:34:04-06:00,2025-01-18 06:35:50 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:35:56 -0600,25.0
2025-01-18 06:35:53-06:00,2025-01-18 06:36:18 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:36:27 -0600,25.0
2025-01-18 06:37:33-06:00,2025-01-18 06:37:47 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:37:53 -0600,25.0
2025-01-18 06:37:52-06:00,2025-01-18 06:38:17 -0600,25,m,Luis’s Apple Watch,2025-01-18 06:38:23 -0600,25.0
